50,0.803599,133.109,1.0037,0,0,0
50,0.806597,133.109,1.0037,4,0,0
50,0.832364,133.109,1.0037,13,0,0
50,0.847482,133.109,1.0037,19,0,0
50,0.866551,133.109,1.0037,28,0,0
50,0.876234,133.109,1.0037,35,0,0
50,0.87564,133.109,1.0037,39,0,0
50,0.862832,133.109,1.0037,42,0,0
50,0.861698,133.109,1.0037,47,0,0
50,0.857738,133.109,1.0037,49,0,0
50,0.871761,133.109,1.0037,58,0,0
50,0.868183,133.109,1.0037,63,0,0
51,0.865416,133.326,0.998723,66.6667,0.0196078,1
51,0.870211,133.326,0.998723,72.6667,0.0196078,1
51,0.859534,133.326,0.998723,77.6667,0.0196078,1
51,0.863908,133.326,0.998723,82.6667,0.0196078,1
52,0.856013,132.945,0.99394,85.0385,0.0384615,2
55,0.835659,132.204,0.980634,85.2,0.0909091,5
58,0.826873,135.815,0.968705,86.7241,0.137931,8
59,0.83001,136.583,0.964998,90.2203,0.152542,9
59,0.830554,136.583,0.964998,95.2203,0.152542,0
61,0.812283,135.96,0.957949,95.0164,0.180328,2
60,0.804721,136.936,0.955315,101.733,0.183333,2
60,0.793978,136.936,0.955315,104.733,0.183333,2
61,0.772685,136.51,0.951949,107,0.196721,3
61,0.780214,136.51,0.951949,112,0.196721,3
62,0.778319,135.447,0.948692,114.177,0.209677,4
62,0.770576,138.358,0.945312,119.871,0.225806,2.5
63,0.771347,137.373,0.942212,123.952,0.238095,3
64,0.767043,136.425,0.939208,125.969,0.25,3.5
65,0.769168,137.144,0.936297,128.954,0.261538,4
67,0.767918,136.88,0.930736,129.015,0.283582,5
68,0.757582,137.695,0.928078,128.118,0.294118,5.5
67,0.737427,139.063,0.928391,130.597,0.298507,3.66667
66,0.732299,140.862,0.928666,135.061,0.30303,2.75
66,0.73535,140.862,0.928666,140.061,0.30303,2.75
64,0.722195,144.718,0.924086,144.938,0.3125,1.83333
64,0.713425,144.718,0.924086,147.938,0.3125,1.83333
66,0.705662,147.324,0.918811,148.333,0.333333,2.16667
66,0.702744,147.324,0.918811,150.333,0.333333,2.16667
67,0.69625,145.705,0.916291,152.075,0.343284,0
67,0.701378,145.705,0.916291,155.075,0.343284,0
67,0.700991,145.705,0.916291,159.075,0.343284,0
69,0.69342,146.762,0.911471,157.464,0.362319,2
71,0.69076,146.793,0.906923,156.972,0.380282,4
71,0.697767,146.793,0.906923,161.972,0.380282,4
71,0.694874,149.222,0.904205,163.887,0.394366,5
73,0.712075,149.709,0.899981,168.26,0.410959,7
74,0.718867,151.123,0.897954,173.973,0.418919,8
72,0.703402,154.872,0.891886,177.222,0.430556,2.66667
72,0.690818,155.768,0.885895,179.806,0.444444,2.25
71,0.694733,157.595,0.883086,185.845,0.450704,1.8
71,0.708408,157.595,0.883086,192.845,0.450704,1.8
71,0.701456,157.595,0.883086,193.845,0.450704,1.8
71,0.705121,157.595,0.883086,197.845,0.450704,1.8
71,0.700904,159.298,0.878024,198.085,0.464789,1.66667
71,0.70668,161.842,0.873466,204.155,0.478873,1.57143
73,0.702355,160.1,0.870084,203.479,0.506849,1.85714
74,0.701621,160.278,0.868461,205.703,0.513514,2
75,0.698678,160.899,0.866881,205.947,0.52,2.14286
75,0.69921,163.708,0.861217,210.013,0.533333,0
77,0.692387,163.756,0.858328,206.532,0.545455,2
77,0.701872,163.756,0.858328,211.532,0.545455,2
77,0.694957,163.756,0.858328,213.532,0.545455,2
81,0.68797,161.962,0.852978,207.815,0.604938,6
81,0.702471,161.962,0.852978,215.815,0.604938,6
81,0.713384,161.962,0.852978,221.815,0.604938,6
83,0.712292,164.218,0.850497,220.41,0.614458,8
88,0.680497,165.044,0.844787,210.784,0.636364,13
87,0.678459,166.395,0.843591,214.333,0.643678,13
88,0.675693,166.169,0.842527,215.864,0.659091,14
86,0.689301,168.9,0.834643,221.837,0.674419,4.66667
87,0.701595,169.305,0.83367,228.207,0.678161,5
88,0.705046,169.366,0.832719,228.602,0.681818,5.33333
88,0.697548,169.366,0.832719,229.602,0.681818,5.33333
90,0.682176,169.282,0.830881,226.456,0.688889,6
95,0.687819,167.168,0.826624,222.389,0.726316,7.66667
96,0.711749,166.937,0.825826,228.979,0.739583,8
94,0.698826,168.946,0.823806,230.617,0.755319,4.8
94,0.693748,168.946,0.823806,233.617,0.755319,4.8
94,0.704395,168.946,0.823806,238.617,0.755319,0
95,0.712319,169.487,0.823029,242.105,0.768421,1
98,0.716734,167.448,0.820794,239.561,0.785714,4
99,0.73346,168.534,0.820079,244.818,0.787879,6
101,0.737155,170.198,0.818691,242.951,0.792079,8
101,0.738212,170.198,0.818691,245.951,0.792079,8
103,0.758899,170.762,0.817357,251.117,0.796117,10
103,0.75587,170.762,0.817357,252.117,0.796117,10
105,0.751218,172.354,0.816074,252.248,0.8,12
108,0.75369,171.475,0.814239,251.093,0.824074,15
110,0.742006,171.613,0.813071,248.527,0.836364,17
112,0.745581,171.61,0.811944,250.018,0.848214,19
112,0.759119,171.61,0.811944,255.018,0.848214,19
111,0.757715,172.469,0.812503,258.441,0.846847,9.5
112,0.768118,173.787,0.811944,261.902,0.857143,7
113,0.765614,173.955,0.811396,261.584,0.858407,7.33333
116,0.768915,173.869,0.809808,260.733,0.87931,8.33333
114,0.771311,175.106,0.807729,264.035,0.885965,4.33333
117,0.774629,175.825,0.806249,263.111,0.897436,4.83333
117,0.781448,175.825,0.806249,268.111,0.897436,4.83333
117,0.784315,175.175,0.802768,269.761,0.905983,0
119,0.781244,174.936,0.800476,263.882,0.92437,3
119,0.794994,176.818,0.800476,267.185,0.92437,2
122,0.807707,177.301,0.799235,268.475,0.942623,3.5
121,0.800694,178.959,0.799642,270.95,0.942149,2
121,0.810426,178.959,0.799642,276.95,0.942149,2
122,0.811137,179.179,0.796893,276.18,0.967213,2
124,0.815817,179.723,0.796136,276.702,0.983871,2.4
124,0.810611,181.635,0.792362,273.871,1,1.875
125,0.819306,181.815,0.792023,277.64,1.008,2
127,0.811668,182.178,0.790883,272.772,1.0315,2.11111
127,0.826877,182.178,0.790883,277.772,1.0315,2.11111
127,0.832491,183.218,0.788523,276.402,1.05512,1.90909
127,0.815421,183.37,0.787923,274.866,1.07087,1.83333
130,0.806879,184.108,0.787048,271.5,1.06923,2.08333
131,0.801423,184.689,0.786765,273.412,1.0687,2.16667
132,0.824743,185.165,0.786487,278.735,1.07576,2.15385
132,0.822957,185.165,0.786487,283.735,1.07576,2.15385
132,0.835401,185.165,0.786487,288.735,1.07576,2.15385
133,0.832452,185.903,0.786213,286.211,1.09023,2.14286
134,0.830452,186.02,0.785942,286.067,1.09701,0
139,0.812537,185.569,0.784649,279.755,1.11511,5
141,0.818348,186.471,0.784158,280.348,1.13475,8
144,0.83059,187.42,0.781478,279.986,1.15972,6
146,0.836273,187.94,0.781047,280.137,1.15753,7
147,0.843509,187.738,0.780836,282.218,1.16327,7.5
147,0.837456,187.738,0.780836,282.218,1.16327,7.5
149,0.85025,188.081,0.780422,283.906,1.18121,6
150,0.849448,187.983,0.780219,283.007,1.18667,5
151,0.871176,187.946,0.778409,284.742,1.2053,4.4
158,0.845232,188.568,0.777151,274.089,1.22785,5.8
160,0.853066,188.652,0.776811,275.631,1.2375,6.2
161,0.864702,188.95,0.776645,279.348,1.24224,5.5
163,0.848913,189.741,0.776318,275.325,1.25153,5.14286
163,0.850769,190.547,0.776318,277.951,1.25767,4.22222
161,0.841373,191.592,0.776645,280.832,1.25466,3.45455
162,0.848594,191.63,0.77648,284.068,1.25926,3.54545
162,0.853925,192.013,0.773774,282.883,1.28395,3.15385
162,0.852168,192.137,0.773774,284.809,1.29012,3
166,0.843546,192.211,0.773201,281.898,1.30723,3.28571
165,0.842346,192.748,0.773342,282.806,1.30909,0
166,0.863181,193.095,0.773201,287.072,1.30723,1
166,0.857506,193.298,0.770295,284.91,1.31928,1.5
166,0.85512,193.631,0.769701,283.386,1.33133,1.25
169,0.854026,193.92,0.769351,281.473,1.3432,1.8
173,0.878904,193.763,0.768904,282.873,1.35838,2.6
172,0.88627,194.348,0.768323,281.634,1.36628,1.875
172,0.891001,194.086,0.768323,286.145,1.36628,1.77778
175,0.88501,193.96,0.768956,284.206,1.37143,2.11111
176,0.878488,193.961,0.768848,283.591,1.375,2.22222
176,0.873965,195.339,0.768848,282.102,1.38068,2
178,0.868081,195.626,0.768636,280.483,1.38764,2
179,0.875181,195.455,0.767353,279.637,1.40223,2
182,0.876166,196.136,0.767067,277.247,1.41758,2.13333
180,0.888268,197.622,0.766984,277.917,1.42222,1.75
177,0.895363,197.099,0.763489,274.921,1.44633,1.5
181,0.895211,197.571,0.763191,272.818,1.44751,1.66667
182,0.889473,197.499,0.762601,269.835,1.47802,1.60714
181,0.884357,198.079,0.762671,267.873,1.48619,1.51613
183,0.897834,198.415,0.761666,267.76,1.50273,1.54545
182,0.907329,197.926,0.759926,269.775,1.51099,0
177,0.897416,199.128,0.757811,264.876,1.54237,0.375
179,0.899196,198.64,0.756407,262.307,1.55866,0.666667
181,0.895336,199.315,0.756337,260.492,1.55801,0.9
183,0.903225,200.394,0.756267,260.831,1.56831,1.08333
184,0.90318,200.359,0.756233,261.739,1.58152,1.14286
183,0.912445,200.622,0.756267,266.033,1.57923,1.06667
180,0.912111,200.788,0.756372,266.617,1.57778,0.888889
180,0.909002,200.293,0.756372,263.65,1.59444,0.9
182,0.902801,200.124,0.756302,262.5,1.6044,1
184,0.913301,199.684,0.756233,263.647,1.6087,1.09524
186,0.902878,199.515,0.756166,260.78,1.61828,1.17391
185,0.889642,199.497,0.7562,261.454,1.62162,1.12
187,0.904347,199.341,0.756133,264.599,1.63102,1.2
188,0.902999,199.059,0.756101,264.915,1.6383,1.23077
185,0.894965,198.207,0.7562,262.324,1.65405,1.09677
187,0.895089,197.883,0.756133,263.503,1.65775,1.16129
186,0.893361,198.302,0.754163,262.672,1.67204,1.11765
184,0.881162,198.347,0.754208,262.88,1.67935,1.05405
177,0.87687,198.028,0.754375,258.74,1.70621,0.888889
178,0.877247,199.083,0.75435,258.444,1.70787,0
178,0.879152,199.545,0.75435,260.107,1.71348,1
177,0.885913,199.849,0.754375,264.684,1.71186,0.5
178,0.887742,200.416,0.75435,264.157,1.74719,1
179,0.885063,201.212,0.754326,264.547,1.7486,1.16667
181,0.888894,201.814,0.754278,266.53,1.76796,1.42857
179,0.897083,202.424,0.754326,272.246,1.77095,1.11111
182,0.911574,202.583,0.754255,271.527,1.77473,1.4
182,0.915965,202.572,0.753016,267.896,1.8022,1.28571
183,0.912604,202.443,0.753,266.738,1.80874,1.29412
183,0.896015,202.426,0.753,262.049,1.83607,1.22727
184,0.887681,202.09,0.752984,260.223,1.8587,1.25
182,0.899158,202.978,0.753016,265.786,1.85714,1.14815
180,0.897335,203.078,0.751743,262.561,1.87778,1.06452
179,0.907332,203.453,0.751752,269.201,1.87709,1.0303
180,0.901705,202.127,0.751743,265.911,1.9,1.05405
177,0.903782,201.934,0.750356,265.701,1.9096,0.975
171,0.905987,202.124,0.750368,274.146,1.91813,0.854167
171,0.889845,201.819,0.750368,270.175,1.92982,0.862745
172,0.892278,201.626,0.750366,271.349,1.94186,0.884615
171,0.892507,201.089,0.750368,274.123,1.95906,0
170,0.902902,200.714,0.75037,277.188,1.96471,0
173,0.892428,200.383,0.750364,274.347,1.96532,3
169,0.890907,200.55,0.750373,272.746,2,0.714286
164,0.890434,200.649,0.750384,268.159,2.01829,0.5
163,0.882498,201.503,0.750386,265.325,2.03067,0.555556
163,0.876863,201.535,0.750386,265.276,2.03067,0.578947
165,0.877622,201.851,0.750382,266.036,2.04848,0.7
162,0.867285,201.9,0.750389,269.944,2.04938,0.625
164,0.874931,201.471,0.750384,272.97,2.05488,0.72
157,0.870766,203.168,0.750401,275.395,2.05732,0.575758
154,0.840538,202.99,0.750319,265.299,2.07792,0.552632
155,0.847013,203.008,0.750317,265,2.09032,0.6
154,0.841229,203.065,0.750319,268.864,2.09091,0.585366
150,0.819228,203.515,0.750303,259.04,2.12,0.543478
149,0.819103,203.135,0.750305,262.933,2.10738,0.541667
148,0.818244,202.995,0.750307,264.568,2.10811,0.54
147,0.820615,203.842,0.750309,268.429,2.11565,0.54717
146,0.824937,204.107,0.750311,270.74,2.11644,0.545455
148,0.826683,204.561,0.750307,270.189,2.12162,0.589286
146,0.830829,204.687,0.750311,271.247,2.12329,0
146,0.832524,204.702,0.750311,273.973,2.13014,1
147,0.824063,204.738,0.750309,273.109,2.13605,1.5
145,0.823643,204.868,0.750313,273.6,2.13793,0.75
146,0.824879,205.159,0.750311,275.925,2.13699,1
147,0.833537,205.827,0.750309,277.156,2.14286,1.16667
148,0.831555,205.792,0.750307,279.257,2.14865,1.33333
145,0.840715,206.024,0.750313,282.786,2.17241,0.9
144,0.831584,206.04,0.750316,279.681,2.19444,0.846154
145,0.837757,206.147,0.750313,281.469,2.2069,0.933333
145,0.833074,206.694,0.75,276.469,2.22759,0.9375
146,0.830715,206.906,0.75,273.959,2.25342,1
145,0.822413,206.525,0.75,267.703,2.27586,0.952381
146,0.81606,206.4,0.75,264.767,2.28767,1
144,0.818814,206.947,0.75,268.674,2.29167,0.916667
146,0.820258,207.1,0.75,268.336,2.31507,1
148,0.808473,207.355,0.75,266.696,2.31757,1.07692
147,0.795243,207.517,0.75,265.497,2.32653,1.03571
147,0.792921,207.781,0.75,266.776,2.32653,1.03448
145,0.78733,207.822,0.75,269.697,2.32414,0.967742
146,0.779562,207.951,0.75,269.034,2.34247,0
149,0.77741,207.749,0.75,269.51,2.3557,3
151,0.764523,207.371,0.75,266.934,2.36424,5
152,0.772292,207.668,0.75,270.461,2.36842,7
149,0.762878,207.746,0.75,273.121,2.37584,1.6
148,0.750576,208.014,0.75,273.845,2.38514,1.28571
149,0.750807,208.125,0.75,274.987,2.38255,1.42857
149,0.759323,208.584,0.75,278.02,2.37584,1.375
149,0.773014,208.584,0.75,284.02,2.37584,1.375
148,0.776084,208.885,0.75,287.304,2.37838,1.22222
148,0.772651,208.885,0.75,288.304,2.37838,1.22222
148,0.776611,209.513,0.75,291.818,2.39189,1.2
151,0.783946,209.79,0.75,291.921,2.39735,1.5
151,0.790172,209.829,0.75,293.185,2.41722,1.41667
150,0.78739,209.7,0.75,293.287,2.41333,1.28571
150,0.792016,209.859,0.75,296.1,2.42,1.26667
153,0.801786,209.45,0.75,292.235,2.44444,1.41176
148,0.792542,209.04,0.75,294.027,2.47973,1.08333
150,0.790359,209.137,0.75,295.067,2.48667,1.16667
150,0.782395,209.67,0.75,292.153,2.48667,1.14286
149,0.780719,209.694,0.75,295.208,2.48322,0
149,0.782959,209.911,0.75,295.631,2.49664,1
150,0.787402,210.044,0.75,297.647,2.5,2
153,0.791166,211.045,0.75,299.268,2.5098,3
153,0.792173,211.045,0.75,301.268,2.5098,3
155,0.786884,211.508,0.75,300.497,2.52258,3
155,0.783954,211.508,0.75,301.497,2.52258,3
157,0.772438,211.742,0.75,300.057,2.52866,3
160,0.770237,211.205,0.75,298.375,2.5375,3.75
160,0.781016,211.205,0.75,303.375,2.5375,3.75
160,0.785042,210.868,0.75,304.869,2.54375,2.83333
160,0.782478,211.234,0.75,305.519,2.55,2.22222
