42	0.648476	210.27	0.962578
42	0.649373	210.27	0.962578
42	0.660964	211.413	0.955491
41	0.640292	213.014	0.954388
42	0.640058	212.946	0.958343
42	0.642188	212.946	0.958343
43	0.649265	213.088	0.957179
43	0.6621	213.088	0.957179
43	0.652571	213.998	0.946095
43	0.670065	213.998	0.946095
43	0.664354	213.998	0.946095
43	0.663845	214.13	0.949193
42	0.663012	216.495	0.949048
43	0.657715	216.802	0.949328
41	0.650336	218.201	0.949884
41	0.647538	218.201	0.949884
41	0.636401	220.041	0.951894
39	0.653284	218.924	0.951243
39	0.656119	218.924	0.951243
40	0.668278	219.297	0.95143
40	0.665426	219.297	0.95143
41	0.682133	218.248	0.949444
43	0.674329	220.39	0.952303
43	0.688028	220.39	0.952303
43	0.682183	220.39	0.952303
44	0.681638	220.283	0.952631
45	0.682814	220.248	0.949777
45	0.695421	220.248	0.949777
46	0.707442	220.909	0.951139
45	0.694934	220.505	0.955137
45	0.698042	220.505	0.955137
46	0.705516	220.435	0.954529
47	0.670427	221.053	0.958464
46	0.655775	222.887	0.960841
43	0.632159	228.042	0.961312
42	0.61945	229.016	0.961802
42	0.620601	229.016	0.961802
43	0.613943	229.323	0.959518
42	0.613294	229.728	0.959809
42	0.608835	229.939	0.95882
42	0.615545	229.939	0.95882
43	0.609788	229.312	0.957065
43	0.611081	229.312	0.957065
42	0.609809	228.824	0.951008
42	0.617228	228.824	0.951008
41	0.623793	229.324	0.951653
42	0.608494	229.201	0.951966
42	0.593104	227.326	0.950561
42	0.598062	227.326	0.950561
42	0.613255	227.326	0.950561
42	0.623704	228.248	0.947923
42	0.619049	228.248	0.947923
43	0.617909	228.911	0.950512
45	0.615671	228.017	0.951779
44	0.610898	229.279	0.94803
45	0.596306	229.559	0.947608
47	0.588112	230.27	0.947379
48	0.589914	229.459	0.947912
47	0.595379	230.118	0.946708
49	0.596509	231.542	0.945876
49	0.595031	231.542	0.945876
49	0.596909	231.542	0.945876
49	0.602877	231.542	0.945876
48	0.602376	231.382	0.943087
49	0.597366	231.566	0.944126
47	0.581459	233.084	0.950799
46	0.569717	233.051	0.951946
47	0.578702	232.332	0.949613
46	0.573598	233.104	0.948517
46	0.572771	233.104	0.948517
46	0.570168	234.263	0.946007
47	0.576005	233.716	0.946409
47	0.564335	233.899	0.941949
47	0.569239	233.899	0.941949
47	0.581381	233.899	0.941949
48	0.576335	234.117	0.942449
48	0.577288	234.117	0.942449
49	0.591039	234.405	0.942852
50	0.601569	235.678	0.944704
51	0.606433	235.265	0.944345
52	0.600465	235.855	0.946186
52	0.605281	235.855	0.946186
52	0.608087	236.092	0.946508
54	0.616044	235.506	0.94756
56	0.59832	235.791	0.946603
56	0.610159	235.791	0.946603
56	0.615933	235.791	0.946603
56	0.619965	235.712	0.947355
56	0.633852	235.712	0.947355
56	0.626641	235.712	0.947355
55	0.622224	236.05	0.945782
57	0.620995	236.632	0.944189
57	0.624273	236.632	0.944189
55	0.617259	236.946	0.943216
56	0.626615	236.331	0.943414
58	0.639243	236.289	0.945233
57	0.64085	236.217	0.944378
59	0.644074	236.57	0.944146
59	0.644284	236.609	0.941623
60	0.646336	236.105	0.942448
60	0.650935	236.105	0.942448
59	0.654557	236.089	0.941972
56	0.630646	236.618	0.941219
55	0.639459	235.501	0.939505
57	0.62811	235.907	0.939316
56	0.633837	235.159	0.937889
57	0.622566	235.041	0.938349
58	0.627099	234.914	0.939681
59	0.624893	237.077	0.94198
60	0.623332	236.887	0.943775
60	0.62525	236.887	0.943775
58	0.644502	237.191	0.944071
57	0.651355	237.259	0.946226
55	0.646045	237.733	0.946359
54	0.638641	238.385	0.946212
54	0.647424	238.385	0.946212
55	0.649638	238.145	0.947077
50	0.61374	239.123	0.947201
51	0.62441	238.926	0.947233
51	0.600448	237.431	0.94438
54	0.600246	237.403	0.945192
54	0.605011	237.48	0.943679
53	0.593751	237.947	0.944463
54	0.604525	237.976	0.945618
52	0.584335	237.175	0.945489
51	0.591638	236.692	0.946929
52	0.591241	237.195	0.945662
52	0.592724	237.195	0.945662
52	0.588804	237.195	0.945662
53	0.598905	237.333	0.94463
53	0.600213	237.333	0.94463
51	0.605997	238.179	0.942754
51	0.623441	238.179	0.942754
50	0.617765	238.45	0.942548
51	0.599934	237.204	0.941112
51	0.58532	237.388	0.940706
52	0.583508	237.827	0.941861
50	0.581089	238.109	0.941134
51	0.583922	238.489	0.94133
56	0.583356	238.832	0.941833
53	0.5783	238.957	0.937437
49	0.594555	240.194	0.933441
49	0.596386	240.076	0.934087
47	0.600178	240.231	0.931664
47	0.615313	240.231	0.931664
46	0.618185	241.243	0.930543
46	0.61768	241.243	0.930543
45	0.625531	240.822	0.928982
44	0.597871	239.203	0.928504
44	0.609515	239.203	0.928504
44	0.611492	238.63	0.925019
43	0.619546	239.527	0.924388
44	0.640896	239.268	0.922727
44	0.625846	239.045	0.922408
45	0.621948	239.52	0.922496
43	0.622557	239.539	0.92383
44	0.61759	240.182	0.922563
45	0.614102	240.176	0.922404
45	0.618424	240.176	0.922404
45	0.612769	240.176	0.922404
45	0.610686	240.176	0.922404
45	0.617314	240.176	0.922404
46	0.598224	240.328	0.920646
47	0.596487	239.894	0.921179
46	0.603082	239.794	0.921835
47	0.611257	239.749	0.921899
46	0.598861	239.135	0.92331
46	0.611523	239.135	0.92331
48	0.597633	240.211	0.92365
48	0.599588	240.211	0.92365
47	0.592012	241.1	0.924037
48	0.58701	241.125	0.924438
48	0.590256	241.125	0.924438
48	0.610453	241.125	0.924438
47	0.614457	241.104	0.922552
50	0.59298	239.927	0.921927
50	0.591335	239.927	0.921927
51	0.588649	239.095	0.922531
51	0.593467	239.095	0.922531
50	0.592366	239.855	0.922579
47	0.611424	241.068	0.920514
47	0.604793	241.576	0.920728
48	0.604462	241.358	0.919272
48	0.588738	241.784	0.918675
48	0.596426	240.886	0.9193
50	0.590625	241.144	0.921057
49	0.587674	241.129	0.920894
50	0.581349	241.131	0.92051
50	0.583258	241.131	0.92051
51	0.598498	241.557	0.922284
51	0.596239	241.557	0.922284
51	0.605538	241.557	0.922284
51	0.60352	241.557	0.922284
51	0.608479	241.557	0.922284
50	0.605812	242.217	0.921432
52	0.610629	242.758	0.921343
51	0.614477	242.412	0.921244
51	0.626613	242.412	0.921244
54	0.597925	241.716	0.921724
54	0.604059	242.337	0.919116
53	0.620604	243.143	0.918335
53	0.623595	243.143	0.918335
53	0.630612	243.143	0.918335
53	0.630828	243.143	0.918335
53	0.644679	243.143	0.918335
55	0.637539	243.05	0.917868
57	0.63842	242.592	0.918637
57	0.63141	242.526	0.922033
60	0.632502	242.117	0.921736
60	0.647546	242.117	0.921736
62	0.636041	242.302	0.92136
61	0.639405	241.965	0.91989
61	0.632537	242.271	0.921727
62	0.626091	242.226	0.921649
61	0.634512	242.592	0.921254
62	0.638	242.641	0.920399
62	0.641042	242.033	0.919734
62	0.641081	242.033	0.919734
62	0.643948	242.033	0.919734
60	0.647843	242.142	0.919803
59	0.640615	241.707	0.92068
57	0.614628	241.676	0.92191
57	0.610003	242.161	0.919158
58	0.611836	242.196	0.919735
60	0.621147	242.284	0.917758
60	0.622538	242.284	0.917758
58	0.637866	242.801	0.918119
58	0.659045	242.801	0.918119
61	0.617337	242.656	0.918344
61	0.624944	242.656	0.918344
61	0.627206	242.656	0.918344
62	0.638667	242.654	0.919387
60	0.635429	242.838	0.920841
60	0.639199	242.493	0.919373
59	0.637227	242.753	0.92068
59	0.625379	243.216	0.922304
60	0.612051	243.002	0.923506
61	0.614013	243.202	0.923867
63	0.614891	242.743	0.922835
61	0.603526	243.122	0.924928
58	0.605185	243.731	0.924037
58	0.602558	243.586	0.922226
58	0.597833	243.586	0.922226
58	0.601095	243.586	0.922226
57	0.597886	243.139	0.923734
58	0.593203	242.591	0.924334
58	0.589857	243.347	0.924199
57	0.59595	242.934	0.924332
56	0.582576	242.962	0.924487
55	0.580492	242.661	0.924778
54	0.579181	242.192	0.923384
54	0.578228	242.192	0.923384
53	0.587502	241.943	0.922936
53	0.58021	241.943	0.922936
53	0.590108	241.943	0.922936
55	0.603556	241.9	0.924577
53	0.584324	242.479	0.924092
54	0.586486	241.951	0.924723
56	0.570845	242.317	0.925016
57	0.574804	242.142	0.925087
54	0.558033	242.021	0.923399
54	0.558669	242.021	0.923399
54	0.558621	242.021	0.923399
54	0.56192	242.021	0.923399
56	0.556262	242.375	0.921925
55	0.569853	243.1	0.920828
55	0.565538	243.1	0.920828
54	0.56856	242.974	0.919331
55	0.567344	242.739	0.918729
56	0.563988	243.896	0.919336
55	0.554382	244.107	0.919159
55	0.560885	244.107	0.919159
54	0.575915	243.935	0.918116
53	0.570261	244.215	0.917921
53	0.570641	244.215	0.917921
53	0.580904	244.215	0.917921
55	0.580298	244.269	0.919926
56	0.594978	244.874	0.921445
55	0.603096	245.271	0.920771
55	0.60519	245.271	0.920771
57	0.602934	244.68	0.920287
57	0.60321	244.749	0.9187
57	0.600662	244.397	0.917525
58	0.602242	244.607	0.917878
58	0.602377	244.607	0.917878
59	0.611598	244.672	0.91867
59	0.617687	244.672	0.91867
59	0.619266	244.672	0.91867
57	0.625444	245.202	0.916939
57	0.627657	245.202	0.916939
58	0.629807	244.544	0.917908
56	0.641897	244.567	0.918803
58	0.634199	243.799	0.917274
54	0.640756	244.438	0.917225
54	0.634571	244.438	0.917225
53	0.609867	244.044	0.915955
54	0.610623	244.401	0.916622
55	0.614274	245.05	0.915744
56	0.616268	244.833	0.914587
58	0.60244	245.032	0.915935
57	0.610684	245.073	0.915741
58	0.608057	244.72	0.916055
60	0.602455	245.025	0.915092
59	0.609615	245.252	0.914763
58	0.612804	245.445	0.915028
58	0.617116	245.389	0.915585
59	0.620738	245.814	0.915749
60	0.61609	246.104	0.914495
58	0.61804	246.484	0.912912
58	0.625696	246.484	0.912912
57	0.632689	247.637	0.910833
57	0.627936	247.745	0.910077
56	0.627449	247.521	0.910617
57	0.614344	247.458	0.909766
55	0.620649	247.324	0.90871
56	0.627693	247.306	0.908207
55	0.629194	247.447	0.908049
56	0.623578	247.502	0.908305
56	0.609998	247.282	0.910266
58	0.603302	247.503	0.911113
57	0.606759	247.905	0.910713
57	0.606675	247.905	0.910713
57	0.618314	248.519	0.909552
56	0.602235	249.579	0.910559
55	0.595696	249.632	0.910295
54	0.585586	249.706	0.911074
53	0.596917	249.444	0.910967
53	0.592237	249.382	0.910756
50	0.575783	249.933	0.908041
52	0.560762	249.416	0.908332
50	0.556774	248.255	0.908653
51	0.558053	248.515	0.910182
50	0.543918	248.045	0.910026
50	0.559663	248.989	0.911192
51	0.560584	249.33	0.911853
52	0.570005	248.968	0.911883
55	0.59123	249.029	0.911991
54	0.570101	248.564	0.910779
54	0.577711	248.564	0.910779
51	0.573703	248.278	0.907979
52	0.577986	247.858	0.908403
52	0.577697	249.025	0.908853
52	0.585696	249.025	0.908853
51	0.583493	247.522	0.9072
52	0.583669	247.19	0.908994
53	0.582766	247.558	0.908808
51	0.592603	247.683	0.908783
51	0.593108	247.683	0.908783
51	0.610667	247.683	0.908783
52	0.599335	247.593	0.907882
52	0.590723	247.216	0.90619
53	0.589576	247.785	0.906134
55	0.591088	247.659	0.905604
55	0.588841	247.659	0.905604
54	0.600074	247.236	0.90524
54	0.595549	246.701	0.904382
55	0.592665	246.43	0.905321
56	0.594986	245.838	0.90603
54	0.593196	246.527	0.903192
53	0.589888	246.56	0.903096
53	0.597103	246.56	0.903096
54	0.606595	246.778	0.903513
55	0.588932	247.33	0.903043
55	0.600488	248.083	0.901813
53	0.598983	247.703	0.901189
53	0.604807	247.703	0.901189
53	0.614867	247.703	0.901189
55	0.607534	248.195	0.903073
55	0.610188	248.195	0.903073
55	0.611151	247.62	0.902694
54	0.613267	247.469	0.90187
55	0.616205	247.686	0.901812
54	0.625423	247.489	0.901371
54	0.61533	247.006	0.903051
54	0.617671	246.786	0.903626
55	0.623777	246.161	0.903693
55	0.626631	246.161	0.903693
57	0.622376	246.584	0.903772
54	0.637915	246.449	0.902345
55	0.637325	246.378	0.902783
55	0.648166	246.378	0.902783
54	0.660095	246.051	0.903665
53	0.668409	246.83	0.901265
53	0.672106	247.873	0.902061
52	0.681605	248.093	0.901132
52	0.688156	248.093	0.901132
53	0.691671	247.484	0.901527
53	0.696501	247.484	0.901527
53	0.705729	247.484	0.901527
52	0.688215	248.117	0.901037
53	0.698046	248.598	0.900295
53	0.677792	248.121	0.902125
51	0.66436	247.513	0.902878
51	0.669524	247.513	0.902878
53	0.664587	247.288	0.904388
53	0.668492	248.11	0.904665
51	0.666431	248.294	0.903655
52	0.668511	248.31	0.90213
53	0.653599	248.305	0.902201
53	0.673376	248.305	0.902201
52	0.670565	248.242	0.901966
50	0.674259	248.136	0.902335
52	0.667987	248.116	0.90383
51	0.669927	248.362	0.904108
52	0.672124	247.956	0.904106
54	0.662883	248.446	0.903516
55	0.662023	248.823	0.903379
54	0.678791	248.676	0.904107
54	0.665641	248.106	0.901653
54	0.671219	248.106	0.901653
55	0.672959	248.213	0.902772
55	0.678848	248.123	0.900877
53	0.679154	248.404	0.900618
52	0.68247	248.331	0.901175
51	0.682071	248.451	0.901912
50	0.672572	248.705	0.903386
49	0.668543	248.186	0.902636
50	0.675645	247.146	0.902786
50	0.672104	247.146	0.902786
50	0.690046	247.146	0.902786
54	0.692795	248.181	0.903631
55	0.686264	248.601	0.903472
55	0.695446	248.601	0.903472
55	0.71351	248.601	0.903472
52	0.69168	249.511	0.903789
53	0.685767	249.502	0.904156
53	0.689117	249.502	0.904156
53	0.679787	249.853	0.903169
53	0.685766	249.716	0.90284
52	0.679651	249.637	0.903806
52	0.675556	249.627	0.904843
49	0.658595	249.421	0.905971
47	0.649338	250.274	0.904538
46	0.657466	250.06	0.904276
47	0.654865	249.819	0.904007
45	0.656966	250.729	0.904445
45	0.659393	250.729	0.904445
44	0.661264	251.081	0.90399
44	0.656085	250.072	0.901221
45	0.654864	249.47	0.900456
45	0.676233	249.638	0.898305
45	0.671991	249.539	0.899187
44	0.656817	249.955	0.900436
44	0.665122	249.955	0.900436
43	0.663121	250.191	0.899893
45	0.656715	252.005	0.90066
45	0.663633	252.005	0.90066
45	0.671392	252.005	0.90066
46	0.668876	251.834	0.901224
46	0.681194	251.834	0.901224
45	0.693732	252.066	0.900093
45	0.680538	251.927	0.898055
45	0.678713	251.927	0.898055
46	0.667618	251.605	0.897177
45	0.685493	251.295	0.897017
45	0.675358	251.409	0.895172
45	0.687967	251.409	0.895172
45	0.684691	251.409	0.895172
47	0.668046	251.102	0.896873
46	0.66281	251.179	0.896446
47	0.659328	251.705	0.89544
46	0.653488	251.606	0.895647
46	0.669645	251.606	0.895647
43	0.667782	253.057	0.895769
43	0.665177	253.057	0.895769
44	0.669424	253.087	0.896313
46	0.65791	252.609	0.897851
45	0.662391	252.685	0.89913
45	0.672106	252.685	0.89913
45	0.672176	252.685	0.89913
43	0.671304	253.137	0.899809
42	0.684956	253.352	0.899171
44	0.683986	253.166	0.897734
45	0.685584	253.641	0.896214
46	0.685843	253.116	0.897051
45	0.684673	253.47	0.89643
46	0.689561	253.183	0.895889
48	0.674922	253.123	0.895834
47	0.681024	253.816	0.895392
47	0.687108	253.816	0.895392
47	0.689336	254.407	0.894738
47	0.68633	254.407	0.894738
48	0.690938	254.051	0.894607
48	0.704132	254.051	0.894607
48	0.703618	254.051	0.894607
46	0.704982	254.183	0.893177
45	0.714558	254.307	0.892044
47	0.701599	253.4	0.892425
47	0.698501	253.4	0.892425
47	0.708	253.4	0.892425
48	0.722634	253.135	0.89218
47	0.718412	253.102	0.893413
47	0.717808	253.102	0.893413
49	0.713386	252.13	0.892733
49	0.733334	252.13	0.892733
49	0.736927	252.548	0.893443
49	0.731066	252.548	0.893443
49	0.748591	252.548	0.893443
51	0.733493	252.793	0.892411
50	0.729836	254.624	0.891049
51	0.722594	255.465	0.890745
50	0.702062	255.715	0.892712
51	0.705441	254.651	0.893435
47	0.711187	255.7	0.891706
46	0.689542	256.188	0.89058
47	0.698156	255.607	0.889705
47	0.692045	255.607	0.889705
46	0.695567	255.312	0.889452
47	0.695924	255.043	0.88952
49	0.68843	256.255	0.888613
49	0.684924	256.255	0.888613
48	0.688685	254.839	0.888432
49	0.665531	254.864	0.888356
48	0.65882	255.2	0.888288
48	0.674499	255.2	0.888288
50	0.666102	255.001	0.8898
47	0.65277	254.511	0.886431
46	0.648154	255.353	0.885656
45	0.63772	254.485	0.884323
45	0.607299	255.232	0.884868
45	0.604394	255.232	0.884868
45	0.625784	255.232	0.884868
45	0.62078	255.232	0.884868
46	0.633966	254.997	0.885779
47	0.632141	256.967	0.885258
47	0.635605	256.967	0.885258
48	0.639066	257.272	0.884245
49	0.650694	258.071	0.882885
47	0.651472	257.918	0.884666
47	0.652649	257.918	0.884666
49	0.645148	258.484	0.885144
49	0.639245	258.484	0.885144
49	0.647055	258.484	0.885144
52	0.643473	257.418	0.884351
52	0.65269	257.418	0.884351
51	0.652772	257.878	0.884812
51	0.656686	257.878	0.884812
52	0.649189	257.932	0.88533
52	0.649654	258.419	0.88578
52	0.648917	258.419	0.88578
52	0.654949	258.419	0.88578
53	0.659018	257.878	0.885099
53	0.671819	257.878	0.885099
54	0.677137	257.373	0.884058
54	0.700977	257.373	0.884058
53	0.667601	256.581	0.882543
54	0.66374	256.829	0.882601
51	0.639514	257.309	0.882085
51	0.64083	257.309	0.882085
50	0.624326	256.288	0.880101
51	0.6202	255.81	0.882104
52	0.615629	255.391	0.88212
51	0.614953	254.989	0.882766
51	0.632549	254.989	0.882766
52	0.62652	255.323	0.882273
51	0.611768	255.667	0.881435
51	0.621186	255.667	0.881435
48	0.617679	255.866	0.879259
48	0.601386	255.632	0.880133
48	0.606821	255.632	0.880133
47	0.616648	255.451	0.878903
47	0.618985	255.451	0.878903
47	0.628109	255.451	0.878903
48	0.636525	255.485	0.879992
48	0.637732	255.485	0.879992
47	0.643435	255.941	0.87993
49	0.655283	255.462	0.880421
49	0.667457	255.594	0.878638
50	0.648429	257.234	0.877002
50	0.651744	257.234	0.877002
50	0.663216	257.234	0.877002
51	0.65293	257.455	0.877688
52	0.642356	258.852	0.877183
52	0.636167	257.641	0.876562
53	0.631489	257.85	0.876
53	0.632251	257.85	0.876
52	0.662984	257.487	0.876143
52	0.654111	257.487	0.876143
51	0.66089	257.225	0.876396
51	0.656621	257.922	0.876034
51	0.660369	257.922	0.876034
49	0.645713	259.448	0.875022
50	0.641788	259.046	0.876027
49	0.63502	260.001	0.875355
50	0.63738	260.591	0.874159
50	0.632349	260.591	0.874159
49	0.64195	261.456	0.874428
49	0.640666	261.456	0.874428
49	0.650175	261.456	0.874428
49	0.649022	261.456	0.874428
49	0.653386	261.456	0.874428
48	0.660516	262.511	0.874183
50	0.651079	262.745	0.874165
52	0.647768	261.736	0.873783
54	0.642963	262.164	0.874236
56	0.647648	261.845	0.873073
55	0.652267	261.866	0.87237
55	0.654276	261.866	0.87237
56	0.656496	262.54	0.872582
56	0.649935	262.984	0.873504
54	0.652179	264.092	0.873672
53	0.66078	264.233	0.874071
53	0.666037	264.233	0.874071
53	0.66724	264.233	0.874071
53	0.683972	264.812	0.873187
53	0.678453	264.44	0.873742
54	0.670946	264.419	0.875117
54	0.668306	264.419	0.875117
54	0.675671	264.419	0.875117
56	0.686283	263.614	0.875584
55	0.700282	263.637	0.875532
55	0.698098	263.637	0.875532
55	0.707561	263.637	0.875532
54	0.704819	263.559	0.875735
54	0.709611	262.219	0.878716
55	0.696977	262.834	0.879524
56	0.708847	262.777	0.878769
56	0.720551	262.606	0.879
57	0.698461	263.379	0.876199
58	0.701458	262.983	0.876794
58	0.704596	262.983	0.876794
59	0.715889	263.443	0.876372
61	0.715663	263.991	0.877414
60	0.71203	264.386	0.877511
60	0.716144	264.386	0.877511
61	0.719441	264.432	0.877059
61	0.709691	264.65	0.877817
60	0.703648	264.652	0.877877
60	0.714404	264.652	0.877877
60	0.716005	264.652	0.877877
60	0.717668	264.652	0.877877
58	0.717931	264.111	0.877193
56	0.697408	264.645	0.877793
53	0.708	264.163	0.876908
54	0.689753	262.546	0.877112
53	0.686289	263.316	0.878376
54	0.68668	263.086	0.878562
54	0.68539	263.086	0.878562
55	0.683071	261.954	0.880153
56	0.673558	262.071	0.880493
56	0.678454	262.071	0.880493
57	0.68214	261.408	0.880207
54	0.686088	261.454	0.880574
54	0.688807	260.866	0.879671
54	0.694948	260.866	0.879671
53	0.675334	260.649	0.880525
53	0.66566	261.204	0.881294
54	0.669038	261.383	0.87961
53	0.659968	261.799	0.880466
50	0.680243	262.048	0.880078
49	0.692162	261.866	0.879619
50	0.692251	261.268	0.879342
46	0.666795	263.711	0.878198
46	0.666298	262.559	0.878304
46	0.666724	263.616	0.878961
47	0.678617	263.098	0.878439
45	0.676495	262.514	0.878363
44	0.69259	263.093	0.878492
45	0.678311	264.086	0.877691
44	0.675391	263.832	0.876912
45	0.691506	263.615	0.874773
45	0.700126	263.615	0.874773
45	0.688545	262.996	0.87683
45	0.70122	262.996	0.87683
45	0.690749	262.996	0.87683
45	0.693147	262.971	0.876831
46	0.713204	262.675	0.875821
47	0.709841	261.549	0.876574
48	0.711481	261.392	0.875955
47	0.716513	260.841	0.877016
47	0.722736	260.734	0.876363
47	0.718526	261.062	0.876124
47	0.729666	260.717	0.87682
47	0.705048	260.968	0.877823
47	0.707146	260.968	0.877823
44	0.735241	261.206	0.875476
43	0.712474	260.875	0.875883
43	0.725293	260.875	0.875883
43	0.720635	260.875	0.875883
40	0.745173	260.433	0.877297
40	0.7432	260.433	0.877297
42	0.737027	260.706	0.875866
43	0.746292	260.858	0.878661
40	0.744238	261.899	0.876917
40	0.739457	261.899	0.876917
40	0.747702	261.899	0.876917
40	0.759948	261.899	0.876917
39	0.75076	262.724	0.878158
39	0.748832	262.565	0.880222
39	0.748752	262.565	0.880222
38	0.747603	262.809	0.880872
39	0.73575	263.488	0.88146
39	0.751233	263.488	0.88146
38	0.741531	263.535	0.879712
38	0.750341	263.535	0.879712
37	0.714236	263.338	0.879721
39	0.683384	264.155	0.880512
39	0.680724	264.155	0.880512
39	0.687583	264.155	0.880512
39	0.688215	264.155	0.880512
39	0.698632	264.155	0.880512
40	0.720681	264.374	0.882255
40	0.699459	263.722	0.884358
44	0.677635	264.173	0.884527
45	0.670515	264.077	0.884177
45	0.665788	264.077	0.884177
45	0.67628	264.077	0.884177
45	0.678776	264.077	0.884177
45	0.675167	264.347	0.886112
44	0.674638	264.84	0.885964
45	0.667341	264.41	0.884843
45	0.673594	264.41	0.884843
45	0.680418	264.41	0.884843
46	0.665499	264.447	0.886038
45	0.667697	264.982	0.885491
45	0.682396	264.883	0.88339
46	0.680275	265.144	0.881915
48	0.680409	265.201	0.881421
49	0.693326	265.271	0.880446
50	0.689877	265.965	0.881118
50	0.694566	266.483	0.881875
50	0.686497	264.981	0.882321
50	0.688161	264.981	0.882321
50	0.694359	264.981	0.882321
50	0.689028	264.731	0.881479
51	0.696601	264.55	0.881595
53	0.684615	263.903	0.883147
52	0.683765	263.044	0.882327
52	0.687256	263.044	0.882327
52	0.669428	262.025	0.882879
52	0.675322	262.025	0.882879
53	0.673503	261.997	0.882491
53	0.676313	261.997	0.882491
52	0.670656	261.526	0.882353
52	0.675693	261.526	0.882353
51	0.67572	261.114	0.883208
53	0.675301	260.461	0.882739
53	0.676558	259.909	0.884292
54	0.682943	259.559	0.88312
56	0.67991	259.202	0.883146
56	0.689779	259.202	0.883146
58	0.679949	259.139	0.882653
56	0.691942	258.939	0.881948
57	0.683134	258.434	0.881546
56	0.691957	258.447	0.879891
57	0.701697	258.417	0.880244
57	0.700178	258.417	0.880244
57	0.718883	257.972	0.880764
58	0.710481	258.083	0.880149
57	0.711001	258.146	0.878697
56	0.712223	257.823	0.879408
56	0.703651	258.313	0.880682
55	0.717302	258.84	0.880439
53	0.709494	258.882	0.880283
53	0.708663	258.882	0.880283
51	0.694366	258.103	0.881832
51	0.685593	258.847	0.883213
49	0.689833	258.958	0.881752
50	0.692396	259.508	0.88137
51	0.692933	259.99	0.882127
