53,0.637403,141.979,0.998649,69.8868,0.0566038,3
53,0.651872,141.979,0.998649,77.8868,0.0566038,3
55,0.654817,141.789,0.989607,82,0.0909091,5
55,0.648741,141.789,0.989607,86,0.0909091,5
56,0.623095,143.874,0.985328,86.4286,0.107143,6
58,0.619433,143.174,0.977214,89.3448,0.137931,0
61,0.598653,144.013,0.966039,87.8525,0.180328,3
61,0.608628,144.013,0.966039,96.8525,0.180328,3
61,0.588118,144.013,0.966039,99.8525,0.180328,3
62,0.579569,143.352,0.962555,102.226,0.193548,4
62,0.571124,143.352,0.962555,105.226,0.193548,4
65,0.576118,141.923,0.952744,107.215,0.230769,7
65,0.577042,141.923,0.952744,111.215,0.230769,7
65,0.570992,141.923,0.952744,113.215,0.230769,7
65,0.578902,141.923,0.952744,118.215,0.230769,7
65,0.565016,144.73,0.94948,124.015,0.246154,8
50,0.790426,152.634,0.988703,0,0,0
50,0.805395,152.634,0.988703,4,0,0
50,0.797355,152.634,0.988703,8,0,0
50,0.788844,152.634,0.988703,11,0,0
50,0.793145,152.634,0.988703,16,0,0
50,0.782226,152.634,0.988703,19,0,0
50,0.791225,152.634,0.988703,28,0,0
50,0.785792,152.634,0.988703,36,0,0
50,0.773852,152.634,0.988703,42,0,0
50,0.775541,152.634,0.988703,50,0,0
50,0.746738,152.634,0.988703,52,0,0
50,0.739997,152.634,0.988703,56,0,0
50,0.724507,152.634,0.988703,59,0,0
50,0.732881,152.634,0.988703,68,0,0
51,0.731286,153.416,0.984022,74.5882,0.0196078,1
52,0.706469,154.995,0.979522,74.1346,0.0384615,2
53,0.707462,155.531,0.975191,79.6604,0.0566038,3
55,0.710623,154.819,0.967002,85.5818,0.0909091,5
58,0.6851,154.845,0.955778,82.1207,0.137931,8
59,0.666341,156.291,0.95229,81.7288,0.152542,9
60,0.64665,156.202,0.948919,81.3667,0.166667,0
60,0.650476,156.202,0.948919,87.3667,0.166667,0
62,0.657574,155.972,0.942502,91.3871,0.193548,2
64,0.651595,154.531,0.936486,94.4219,0.21875,4
66,0.6405,155.787,0.930835,97.4091,0.242424,6
66,0.640418,155.787,0.930835,103.409,0.242424,6
66,0.638056,155.787,0.930835,107.409,0.242424,6
67,0.621384,157.032,0.928136,107.776,0.253731,7
67,0.614971,157.032,0.928136,109.776,0.253731,7
